Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Turnover,Sales Date,Sales Amount,Quantity Sold,Discount Applied
139,CA-2019-145583,2019-10-13,19-10-2019,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,18.4464,Returned,Online,,,24.179847063959958,2019-11-11,65.45731635013351,7,0.16
140,CA-2019-145583,2019-10-13,19-10-2019,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,20.6976,Returned,Online,,,26.294921378563746,2019-10-19,43.360784182891244,15,0.05
1864,US-2019-100839,2019-10-13,17-10-2019,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,-465.568,nan,Online,,,-536.4666274712725,2019-10-27,720.5505882844831,4,0.23
1865,US-2019-100839,2019-10-13,17-10-2019,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,4.368,Returned,COD,,,6.3538748848681434,2019-10-17,24.23760565950034,4,0.17
2164,CA-2019-154018,2019-10-13,19-10-2019,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,23.997,nan,Online,,,30.714092887106112,2019-11-08,193.76115581225113,3,0.08
2165,CA-2019-154018,2019-10-13,19-10-2019,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,3.0044,nan,Online,,,3.5387295498057227,2019-10-28,8.500104767641314,3,0.28
2166,CA-2019-154018,2019-10-13,19-10-2019,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,-150.414,Returned,Online,,,-187.58186200114267,2019-10-29,141.94658163551458,5,0.0
2167,CA-2019-154018,2019-10-13,19-10-2019,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,1.1904,nan,Online,,,1.5066320229641736,2019-10-20,15.45051721282812,0,0.22
2168,CA-2019-154018,2019-10-13,19-10-2019,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,-11.0005,nan,Online,,,-15.741882248073363,2019-10-30,6.431588753830054,8,0.11
6441,CA-2019-101161,2019-10-13,20-10-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,12.492,nan,COD,,,17.406924336789217,2019-11-01,33.85643538697464,5,0.16
6442,CA-2019-101161,2019-10-13,20-10-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,23.9688,nan,COD,,,33.74140605388422,2019-11-11,96.62624599852239,2,0.09
6443,CA-2019-101161,2019-10-13,20-10-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,18.2112,Returned,COD,,,20.112677025105192,2019-11-01,38.66339445057451,2,0.1
6444,CA-2019-101161,2019-10-13,20-10-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,11.454,nan,COD,,,14.506051158060396,2019-10-30,25.753540242823682,6,0.0
6445,CA-2019-101161,2019-10-13,20-10-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,33.7266,nan,Online,,,43.59290066581756,2019-10-19,82.10814349675204,4,0.22
1485,US-2019-108098,2019-10-14,18-10-2019,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,30.09,nan,Online,,,33.32999824384231,2019-11-12,177.55563473855034,3,0.21
3801,CA-2019-156503,2019-10-14,20-10-2019,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,10.2592,nan,Online,,,12.351310268462823,2019-10-25,100.56834787497846,0,0.2
3802,CA-2019-156503,2019-10-14,20-10-2019,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,5.9598,nan,COD,,,8.368250115137322,2019-10-30,22.69178074150582,0,0.26
3803,CA-2019-156503,2019-10-14,20-10-2019,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,33.7212,nan,COD,,,38.942721523531496,2019-11-08,89.60055864071062,2,0.27
3804,CA-2019-156503,2019-10-14,20-10-2019,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2,1.4364,Returned,Online,,,1.887607789127401,2019-10-22,13.350004803339242,1,0.17
3805,CA-2019-156503,2019-10-14,20-10-2019,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,4,13.128,nan,COD,,,15.57086807033692,2019-10-25,36.059502576321016,4,0.21
3806,CA-2019-156503,2019-10-14,20-10-2019,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,14.682,nan,COD,,,16.22138288532866,2019-10-21,39.809648127731016,2,0.0
9505,CA-2019-113607,2019-10-14,18-10-2019,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,272.9825,nan,Online,,,326.6182607596668,2019-11-09,1096.1005580273352,7,0.25
9506,CA-2019-113607,2019-10-14,18-10-2019,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,54.8604,Returned,Online,,,81.76116981754701,2019-11-07,115.23112564920828,3,0.24
9514,CA-2019-125220,2019-10-14,19-10-2019,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,544.4175,nan,COD,,,773.407582243423,2019-11-05,1648.885075600668,6,0.01
2176,CA-2019-125738,2019-10-15,21-10-2019,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,21.0128,Returned,Online,,,31.1794368447156,2019-11-09,44.76628081244991,2,0.16
2177,CA-2019-125738,2019-10-15,21-10-2019,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,9,28.8576,nan,COD,,,37.37467874320376,2019-11-03,58.07816990182203,9,0.27
2178,CA-2019-125738,2019-10-15,21-10-2019,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,13.0375,nan,Online,,,14.913524276103182,2019-11-10,42.33572707648114,4,0.05
2179,CA-2019-125738,2019-10-15,21-10-2019,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,32.936,nan,Online,,,43.44863749153502,2019-10-25,74.67468833438984,9,0.11
2519,CA-2019-124352,2019-10-15,21-10-2019,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,9.8784,nan,COD,,,12.661648424686845,2019-10-24,19.461695003864772,6,0.1
2520,CA-2019-124352,2019-10-15,21-10-2019,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,29.46,6,14.4354,nan,Online,,,20.75439289287178,2019-10-19,28.517333160719676,5,0.11
2521,CA-2019-124352,2019-10-15,21-10-2019,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,251.8911,nan,COD,,,286.9626616658329,2019-11-07,862.8230864559189,3,0.01
2522,CA-2019-124352,2019-10-15,21-10-2019,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,6.2208,nan,Online,,,8.057780186074032,2019-10-30,13.357741554903917,1,0.08
2523,CA-2019-124352,2019-10-15,21-10-2019,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5.5,1,1.375,nan,Online,,,1.5950267655816914,2019-10-28,5.386657500934327,0,0.09
2524,CA-2019-124352,2019-10-15,21-10-2019,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,4,55.936,nan,Online,,,68.79402905860897,2019-11-09,118.60758116398753,3,0.26
3695,CA-2019-142097,2019-10-15,20-10-2019,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,232.96,7,116.48,nan,Online,,,162.48294094965237,2019-10-17,235.75473472591818,7,0.11
3696,CA-2019-142097,2019-10-15,20-10-2019,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,66.54,6,32.6046,nan,Online,,,42.07321228032676,2019-10-17,66.7769807585918,5,0.13
3697,CA-2019-142097,2019-10-15,20-10-2019,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,14.2758,nan,Online,,,17.849822392433587,2019-10-31,41.357513296590085,2,0.11
7317,CA-2019-132066,2019-10-16,20-10-2019,Standard Class,NB-18655,Nona Balk,Corporate,United States,New York City,New York,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,-37.9152,nan,Online,,,-47.68937879889544,2019-10-25,136.23154079537875,1,0.04
1499,CA-2019-141586,2019-10-17,20-10-2019,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,6.583,Returned,Online,,,8.451115230566645,2019-11-14,18.419711572015537,5,0.3
8371,CA-2019-163972,2019-10-17,21-10-2019,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,21.294,Returned,Online,,,30.109856913786516,2019-10-30,120.2451604214766,2,0.25
8890,CA-2019-147256,2019-10-17,21-10-2019,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,220.4853,nan,COD,,,321.21045410655773,2019-10-20,471.1625606899369,4,0.16
8891,CA-2019-147256,2019-10-17,21-10-2019,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,751.7601,nan,Online,,,1114.2091097838647,2019-10-26,1962.0035362009166,7,0.14
9201,CA-2019-152688,2019-10-17,20-10-2019,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,12.098,nan,COD,,,17.115782866766626,2019-10-30,115.05287116279412,2,0.19
9202,CA-2019-152688,2019-10-17,20-10-2019,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,148.5106,nan,COD,,,182.09816693266995,2019-11-07,315.380231404135,1,0.1
2886,US-2019-159856,2019-10-18,22-10-2019,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,-34.641,Returned,Online,,,-47.64016974141756,2019-11-09,305.2856808156125,5,0.02
513,CA-2019-106341,2019-10-20,23-10-2019,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.7152,Returned,Online,,,0.9119095017297665,2019-10-22,6.870721752667543,3,0.12
6206,CA-2019-133697,2019-10-20,24-10-2019,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016,7,15.9425,Returned,COD,,,19.160784556787668,2019-10-28,53.17504219708557,8,0.3
6207,CA-2019-133697,2019-10-20,24-10-2019,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248,4,7.89,nan,Online,,,11.332790704668211,2019-11-16,26.018092527921535,3,0.05
6208,CA-2019-133697,2019-10-20,24-10-2019,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,1,-14.5764,Returned,Online,,,-16.258087133205773,2019-10-29,55.155964980469626,1,0.16
6219,CA-2019-160220,2019-10-20,26-10-2019,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,35.196,nan,Online,,,51.41096603007935,2019-11-05,122.63267813865647,7,0.0
6220,CA-2019-160220,2019-10-20,26-10-2019,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,51.8346,nan,Online,,,66.5862599151349,2019-10-22,182.99568258762682,2,0.04
6221,CA-2019-160220,2019-10-20,26-10-2019,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,1.4602,nan,Online,,,1.9783966385741802,2019-10-26,20.43595260399388,6,0.18
6611,CA-2019-168921,2019-10-20,22-10-2019,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,6.03,Returned,COD,,,8.223361660360348,2019-11-11,19.459286628399205,4,0.09
8086,CA-2019-105753,2019-10-20,26-10-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,18.33,nan,Online,,,26.726003274860325,2019-10-28,60.61635310304255,5,0.27
8273,CA-2019-139549,2019-10-20,25-10-2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,4.8392,nan,Online,,,6.555508770377419,2019-11-15,405.30256832025833,4,0.12
367,CA-2019-155516,2019-10-21,21-10-2019,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,10.44,nan,COD,,,14.047786649958017,2019-11-18,22.170105992691717,4,0.06
368,CA-2019-155516,2019-10-21,21-10-2019,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.1472,nan,Online,,,0.16584447214821346,2019-10-26,7.427292596949672,1,0.16
369,CA-2019-155516,2019-10-21,21-10-2019,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,29.3412,nan,COD,,,38.359605381399454,2019-10-30,108.54472462707335,8,0.24
370,CA-2019-155516,2019-10-21,21-10-2019,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,271.4192,nan,COD,,,314.8646200266243,2019-10-22,1041.9095053282758,4,0.01
1105,CA-2019-112340,2019-10-21,27-10-2019,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,West,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,11.2308,Returned,Cards,,,15.666668467902905,2019-10-30,21.78079055552443,3,0.15
2776,CA-2019-144729,2019-10-21,25-10-2019,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,1.5444,nan,Online,,,2.0152702138012377,2019-10-31,150.467826363317,4,0.23
3486,CA-2019-151169,2019-10-21,26-10-2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,7.92,4,3.564,nan,Cards,,,4.890132722039429,2019-11-13,7.780425028729029,3,0.03
4186,CA-2019-111493,2019-10-21,22-10-2019,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,9.816,nan,Cards,,,10.961224476925203,2019-10-25,102.73420195857605,5,0.27
6204,CA-2019-133669,2019-10-21,27-10-2019,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152,8,-47.0304,Returned,COD,,,-53.32856097257622,2019-10-24,244.83493107709336,7,0.08
6286,CA-2019-125080,2019-10-21,26-10-2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2,-231.4116,nan,COD,,,-320.85897653960245,2019-10-31,690.8740757885042,1,0.05
7817,CA-2019-138478,2019-10-21,26-10-2019,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,29.4372,Returned,Cards,,,33.22970440626406,2019-11-05,116.90823725713932,2,0.18
7818,CA-2019-138478,2019-10-21,26-10-2019,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6,17.5812,nan,COD,,,19.840431512874627,2019-11-01,35.34771207000069,6,0.05
7819,CA-2019-138478,2019-10-21,26-10-2019,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3,1644.2913,nan,COD,,,1816.6843741939967,2019-11-04,4720.080570959423,3,0.2
